LoanID,CustomerID,OriginalLoanID,LoanAmount,InterestRate,LoanPurpose,LoanStatus,LoanTerm,LoanGrade,IssueDate
7702,7702,97486367,16000.0,14.99,credit_card,Charged Off,36,C,2017-02-01
7703,7703,96822380,29025.0,13.99,debt_consolidation,Current,60,C,2017-01-01
7704,7704,96511466,10000.0,11.49,debt_consolidation,Current,36,B,2017-01-01
7705,7705,96873244,15000.0,12.74,debt_consolidation,Current,60,C,2017-01-01
7706,7706,96525289,9600.0,13.99,debt_consolidation,Fully Paid,36,C,2017-01-01
7707,7707,96379994,25000.0,15.99,credit_card,Fully Paid,60,C,2017-01-01
7708,7708,97861179,20000.0,7.49,debt_consolidation,Current,36,A,2017-02-01
7709,7709,96381398,1500.0,13.99,other,Fully Paid,36,C,2017-01-01
7710,7710,96562708,18000.0,11.49,debt_consolidation,Fully Paid,36,B,2017-01-01
7711,7711,96935920,19775.0,5.32,credit_card,Fully Paid,36,A,2017-01-01
7712,7712,96494410,12000.0,11.49,debt_consolidation,Fully Paid,36,B,2017-01-01
7713,7713,97142584,4000.0,11.49,debt_consolidation,Current,36,B,2017-01-01
7714,7714,96538786,5000.0,11.44,debt_consolidation,Fully Paid,36,B,2017-01-01
7715,7715,97232237,16000.0,8.24,debt_consolidation,Current,36,B,2017-01-01
7716,7716,96939098,32000.0,8.24,small_business,Fully Paid,36,B,2017-01-01
7717,7717,96405292,15000.0,30.79,debt_consolidation,Current,60,G,2017-01-01
7718,7718,96231551,5000.0,13.99,debt_consolidation,Charged Off,36,C,2017-01-01
7719,7719,96745653,20000.0,14.99,debt_consolidation,Fully Paid,60,C,2017-01-01
7720,7720,96618879,15000.0,11.39,debt_consolidation,Current,60,B,2017-01-01
7721,7721,97840447,28000.0,12.74,debt_consolidation,Fully Paid,60,C,2017-02-01
7722,7722,96527130,11000.0,12.74,debt_consolidation,Current,36,C,2017-01-01
7723,7723,96541790,6600.0,11.49,debt_consolidation,Current,36,B,2017-01-01
7724,7724,96783176,2400.0,18.99,other,Current,36,D,2017-01-01
7725,7725,96493986,18000.0,10.49,credit_card,Current,36,B,2017-01-01
7726,7726,96210256,10000.0,15.99,home_improvement,Fully Paid,36,C,2017-01-01
7727,7727,96966369,18000.0,13.49,debt_consolidation,Current,36,C,2017-02-01
7728,7728,95927202,12000.0,7.99,debt_consolidation,Current,36,A,2017-01-01
7729,7729,96003678,25000.0,13.99,debt_consolidation,Charged Off,36,C,2017-01-01
7730,7730,96274929,10000.0,12.74,debt_consolidation,Current,36,C,2017-01-01
7731,7731,96994305,5000.0,25.49,debt_consolidation,Charged Off,36,E,2017-02-01
7732,7732,96272867,12000.0,5.32,home_improvement,Current,36,A,2017-01-01
7733,7733,96788819,5000.0,13.99,other,Charged Off,36,C,2017-01-01
7734,7734,96784118,40000.0,8.24,debt_consolidation,Current,36,B,2017-01-01
7735,7735,96761550,23300.0,15.99,debt_consolidation,Current,36,C,2017-01-01
7736,7736,8136284,20000.0,11.99,credit_card,Fully Paid,36,B,2013-10-01
7737,7737,7696466,9600.0,15.61,debt_consolidation,Fully Paid,36,C,2013-12-01
7738,7738,95296495,34225.0,7.49,credit_card,Current,36,A,2017-01-01
7739,7739,9238595,2400.0,13.67,home_improvement,Fully Paid,36,B,2013-12-01
7740,7740,7705658,17475.0,19.2,debt_consolidation,Fully Paid,60,D,2013-10-01
7741,7741,7614912,5600.0,9.99,debt_consolidation,Fully Paid,36,B,2013-10-01
7742,7742,9524621,18000.0,17.57,debt_consolidation,Charged Off,60,D,2013-12-01
7743,7743,7224679,8000.0,9.71,debt_consolidation,Fully Paid,36,B,2013-09-01
7744,7744,10155497,12000.0,14.98,debt_consolidation,Charged Off,60,C,2013-12-01
7745,7745,7656255,10500.0,19.52,debt_consolidation,Fully Paid,36,D,2013-10-01
7746,7746,7564594,25000.0,20.2,debt_consolidation,Fully Paid,36,D,2013-10-01
7747,7747,7677356,16000.0,12.99,debt_consolidation,Charged Off,36,B,2013-10-01
7748,7748,9787451,23000.0,14.47,credit_card,Charged Off,36,C,2013-12-01
7749,7749,10069345,15000.0,19.97,other,Fully Paid,60,D,2013-12-01
7750,7750,8998874,13350.0,21.7,debt_consolidation,Fully Paid,60,E,2013-11-01
7751,7751,8044649,3200.0,16.2,debt_consolidation,Charged Off,36,C,2013-11-01
7752,7752,9046834,15000.0,17.1,debt_consolidation,Fully Paid,60,C,2013-11-01
7753,7753,8096251,13550.0,15.61,debt_consolidation,Charged Off,60,C,2013-11-01
7754,7754,9198327,5600.0,8.9,debt_consolidation,Fully Paid,36,A,2013-12-01
7755,7755,9294616,35000.0,18.55,debt_consolidation,Fully Paid,60,D,2013-12-01
7756,7756,9797387,9750.0,13.53,credit_card,Fully Paid,36,B,2013-12-01
7757,7757,9046886,23500.0,17.76,small_business,Charged Off,36,D,2013-11-01
7758,7758,95705729,9000.0,11.44,credit_card,Fully Paid,36,B,2017-01-01
7759,7759,9057692,12000.0,24.99,debt_consolidation,Fully Paid,60,F,2013-12-01
7760,7760,9236889,8250.0,7.9,credit_card,Fully Paid,36,A,2013-12-01
7761,7761,8560194,33000.0,14.3,debt_consolidation,Fully Paid,60,C,2013-11-01
7762,7762,7625923,25000.0,23.1,debt_consolidation,Fully Paid,60,E,2013-10-01
7763,7763,8406672,21000.0,6.97,debt_consolidation,Fully Paid,36,A,2013-11-01
7764,7764,7440717,16550.0,11.99,debt_consolidation,Fully Paid,36,B,2013-10-01
7765,7765,8137186,11000.0,14.3,debt_consolidation,Fully Paid,36,C,2013-11-01
7766,7766,7706588,9450.0,15.61,credit_card,Charged Off,36,C,2013-10-01
7767,7767,8639335,21000.0,13.67,major_purchase,Fully Paid,36,B,2013-11-01
7768,7768,9778205,12000.0,7.9,debt_consolidation,Fully Paid,36,A,2013-12-01
7769,7769,10085905,9750.0,24.5,small_business,Fully Paid,36,F,2013-12-01
7770,7770,7687744,13250.0,25.83,debt_consolidation,Charged Off,60,G,2013-10-01
7771,7771,8925704,13600.0,12.99,debt_consolidation,Fully Paid,36,B,2013-11-01
7772,7772,7084318,25000.0,15.88,debt_consolidation,Fully Paid,60,C,2013-09-01
7773,7773,7449586,15000.0,14.3,debt_consolidation,Fully Paid,36,C,2013-10-01
7774,7774,7375396,20000.0,14.3,debt_consolidation,Fully Paid,60,C,2013-09-01
7775,7775,9435032,15000.0,14.47,debt_consolidation,Charged Off,36,C,2013-12-01
7776,7776,7346311,17375.0,18.55,home_improvement,Charged Off,36,D,2013-10-01
7777,7777,8648490,13000.0,7.9,debt_consolidation,Fully Paid,36,A,2013-11-01
7778,7778,9645632,14675.0,19.97,debt_consolidation,Fully Paid,60,D,2013-12-01
7779,7779,7728086,17400.0,12.99,debt_consolidation,Fully Paid,36,B,2013-10-01
7780,7780,8366557,6000.0,15.1,debt_consolidation,Fully Paid,36,C,2013-11-01
7781,7781,7628013,9000.0,17.76,debt_consolidation,Fully Paid,36,D,2013-10-01
7782,7782,9194651,4000.0,15.1,major_purchase,Fully Paid,36,C,2013-12-01
7783,7783,8665280,15000.0,16.2,debt_consolidation,Fully Paid,60,C,2013-11-01
7784,7784,8608000,2500.0,12.99,debt_consolidation,Fully Paid,36,B,2013-11-01
7785,7785,8816356,18000.0,20.2,credit_card,Charged Off,60,D,2013-11-01
7786,7786,8564693,20000.0,10.99,debt_consolidation,Fully Paid,36,B,2013-11-01
7787,7787,7639309,6600.0,11.99,credit_card,Fully Paid,36,B,2013-10-01
7788,7788,10115454,21000.0,14.98,debt_consolidation,Fully Paid,60,C,2013-12-01
7789,7789,7669835,19125.0,25.8,other,Fully Paid,60,G,2013-10-01
7790,7790,9055381,1200.0,12.99,other,Fully Paid,36,B,2013-12-01
7791,7791,7214616,14000.0,9.25,debt_consolidation,Fully Paid,60,A,2013-09-01
7792,7792,8504862,6000.0,10.99,credit_card,Fully Paid,36,B,2013-11-01
7793,7793,7446826,12000.0,12.99,debt_consolidation,Fully Paid,36,B,2013-09-01
7794,7794,5800177,9300.0,10.99,debt_consolidation,Fully Paid,36,B,2013-10-01
7795,7795,8970640,18000.0,8.9,credit_card,Fully Paid,36,A,2013-11-01
7796,7796,9877739,8400.0,6.03,credit_card,Fully Paid,36,A,2013-12-01
7797,7797,96193900,12000.0,11.49,credit_card,Current,36,B,2017-01-01
7798,7798,8766135,7100.0,17.1,debt_consolidation,Fully Paid,36,C,2013-11-01
7799,7799,8095773,7200.0,14.3,credit_card,Fully Paid,36,C,2013-10-01
7800,7800,7680281,12000.0,13.67,debt_consolidation,Fully Paid,36,B,2013-10-01
7801,7801,8995363,6000.0,17.1,home_improvement,Fully Paid,36,C,2013-11-01
7802,7802,9058031,10000.0,13.67,home_improvement,Fully Paid,36,B,2013-12-01
7803,7803,8405106,18000.0,7.9,home_improvement,Fully Paid,36,A,2013-11-01
7804,7804,7624822,8400.0,9.99,credit_card,Charged Off,36,B,2013-10-01
7805,7805,7434962,12000.0,18.55,debt_consolidation,Fully Paid,36,D,2013-09-01
7806,7806,9219800,10000.0,7.9,debt_consolidation,Fully Paid,36,A,2013-12-01
7807,7807,9008378,13000.0,17.76,debt_consolidation,Fully Paid,60,D,2013-11-01
7808,7808,7295853,17475.0,17.1,debt_consolidation,Fully Paid,60,C,2013-09-01
7809,7809,8266585,16000.0,19.52,home_improvement,Fully Paid,60,D,2013-11-01
7810,7810,6719366,23850.0,18.55,debt_consolidation,Charged Off,36,D,2013-10-01
7811,7811,7355100,9750.0,10.99,credit_card,Fully Paid,36,B,2013-10-01
7812,7812,8195312,6000.0,7.62,credit_card,Fully Paid,36,A,2013-10-01
7813,7813,10097741,8000.0,22.9,debt_consolidation,Charged Off,36,E,2013-12-01
7814,7814,9000626,4000.0,12.99,debt_consolidation,Fully Paid,36,B,2013-12-01
7815,7815,9835010,18000.0,14.47,debt_consolidation,Fully Paid,60,C,2013-12-01
7816,7816,7725836,8000.0,10.99,credit_card,Fully Paid,36,B,2013-11-01
7817,7817,9216725,10000.0,7.9,debt_consolidation,Fully Paid,36,A,2013-12-01
7818,7818,8375146,7750.0,12.99,other,Fully Paid,36,B,2013-10-01
7819,7819,7650084,14000.0,9.99,credit_card,Fully Paid,36,B,2013-10-01
7820,7820,7935071,2000.0,11.99,home_improvement,Fully Paid,36,B,2013-10-01
7821,7821,7101602,10000.0,20.2,debt_consolidation,Charged Off,36,D,2013-10-01
7822,7822,7605220,4000.0,13.67,credit_card,Fully Paid,36,B,2013-10-01
7823,7823,7266774,28000.0,16.2,debt_consolidation,Charged Off,60,C,2013-09-01
7824,7824,8605810,24000.0,6.03,debt_consolidation,Fully Paid,36,A,2013-11-01
7825,7825,9867911,9000.0,6.03,credit_card,Fully Paid,36,A,2013-12-01
7826,7826,9867456,10975.0,22.9,medical,Fully Paid,60,E,2013-12-01
7827,7827,7297066,17800.0,11.99,credit_card,Fully Paid,36,B,2013-09-01
7828,7828,10088720,28000.0,6.0,debt_consolidation,Fully Paid,36,B,2013-12-01
7829,7829,8599249,18725.0,9.67,credit_card,Fully Paid,36,B,2013-11-01
7830,7830,9045310,10000.0,11.99,credit_card,Fully Paid,36,B,2013-11-01
7831,7831,10155884,16000.0,16.99,debt_consolidation,Charged Off,36,D,2013-12-01
7832,7832,7708181,16525.0,9.99,debt_consolidation,Fully Paid,36,B,2013-10-01
7833,7833,8637650,30000.0,12.99,debt_consolidation,Fully Paid,36,B,2013-11-01
7834,7834,9037378,33425.0,15.1,credit_card,Fully Paid,36,C,2013-12-01
7835,7835,7679977,4000.0,19.52,debt_consolidation,Fully Paid,36,D,2013-11-01
7836,7836,9534917,9950.0,17.57,moving,Fully Paid,36,D,2013-12-01
7837,7837,8636439,10950.0,16.2,debt_consolidation,Fully Paid,36,C,2013-11-01
7838,7838,8575991,9900.0,15.1,debt_consolidation,Fully Paid,36,C,2013-11-01
7839,7839,7680350,15000.0,19.52,home_improvement,Fully Paid,36,D,2013-10-01
7840,7840,7726006,10800.0,17.76,debt_consolidation,Fully Paid,36,D,2013-10-01
7841,7841,8045019,10000.0,15.1,credit_card,Fully Paid,36,C,2013-10-01
7842,7842,7638220,7350.0,14.3,debt_consolidation,Fully Paid,36,C,2013-11-01
7843,7843,8356624,14825.0,14.3,small_business,Fully Paid,36,C,2013-11-01
7844,7844,8569206,10000.0,14.3,debt_consolidation,Charged Off,36,C,2013-11-01
7845,7845,9036415,18725.0,8.9,credit_card,Fully Paid,36,A,2013-12-01
7846,7846,8628043,16800.0,9.67,debt_consolidation,Fully Paid,36,B,2013-11-01
7847,7847,8117576,15000.0,21.0,debt_consolidation,Charged Off,36,E,2013-10-01
7848,7848,8064876,21000.0,23.4,credit_card,Charged Off,60,E,2013-11-01
7849,7849,7710017,20000.0,16.2,debt_consolidation,Fully Paid,60,C,2013-10-01
7850,7850,7346239,6000.0,20.2,debt_consolidation,Fully Paid,36,D,2013-09-01
7851,7851,7054324,20000.0,19.52,debt_consolidation,Fully Paid,36,D,2013-09-01
7852,7852,9645217,7750.0,14.98,credit_card,Fully Paid,36,C,2013-12-01
7853,7853,7334666,15600.0,11.99,debt_consolidation,Fully Paid,36,B,2013-10-01
7854,7854,8535775,7000.0,11.99,credit_card,Fully Paid,36,B,2013-11-01
7855,7855,7381444,14000.0,15.1,credit_card,Fully Paid,36,C,2013-10-01
7856,7856,8315031,15000.0,17.76,debt_consolidation,Charged Off,36,D,2013-10-01
7857,7857,9876271,10000.0,20.5,credit_card,Charged Off,60,E,2013-12-01
7858,7858,8116085,31825.0,21.7,debt_consolidation,Charged Off,60,E,2013-11-01
7859,7859,8205090,20400.0,10.99,credit_card,Fully Paid,60,B,2013-11-01
7860,7860,8970742,13150.0,17.1,debt_consolidation,Fully Paid,36,C,2013-11-01
7861,7861,8636052,10000.0,14.3,credit_card,Fully Paid,36,C,2013-11-01
7862,7862,9095068,17500.0,15.61,credit_card,Fully Paid,60,C,2013-12-01
7863,7863,7365735,8050.0,20.2,debt_consolidation,Fully Paid,36,D,2013-10-01
7864,7864,7884685,8500.0,11.99,credit_card,Fully Paid,36,B,2013-10-01
7865,7865,9594667,12300.0,10.99,debt_consolidation,Fully Paid,36,B,2013-12-01
7866,7866,8998391,15000.0,17.1,debt_consolidation,Fully Paid,36,C,2013-12-01
7867,7867,9836760,2500.0,11.99,credit_card,Fully Paid,36,B,2013-12-01
7868,7868,9077389,16000.0,17.1,debt_consolidation,Charged Off,60,C,2013-11-01
7869,7869,7370787,17475.0,15.61,credit_card,Fully Paid,36,C,2013-09-01
7870,7870,8334775,20125.0,16.2,credit_card,Charged Off,60,C,2013-10-01
7871,7871,10086546,10600.0,22.9,debt_consolidation,Charged Off,60,E,2013-12-01
7872,7872,7708442,7375.0,17.76,home_improvement,Fully Paid,36,D,2013-10-01
7873,7873,8585006,25000.0,21.0,debt_consolidation,Fully Paid,60,E,2013-11-01
7874,7874,7174835,12000.0,17.1,credit_card,Charged Off,36,C,2013-10-01
7875,7875,7635931,6000.0,16.2,major_purchase,Fully Paid,36,C,2013-10-01
7876,7876,7345337,5000.0,13.67,debt_consolidation,Fully Paid,36,B,2013-10-01
7877,7877,9837192,14825.0,16.24,debt_consolidation,Charged Off,36,C,2013-12-01
7878,7878,9818035,24000.0,10.99,home_improvement,Fully Paid,36,B,2013-12-01
7879,7879,10155739,4000.0,10.99,other,Fully Paid,36,B,2013-12-01
7880,7880,9188135,5600.0,11.99,credit_card,Fully Paid,36,B,2013-12-01
7881,7881,8886482,10000.0,18.55,debt_consolidation,Fully Paid,36,D,2013-11-01
7882,7882,7648165,11000.0,7.62,home_improvement,Fully Paid,36,A,2013-10-01
7883,7883,9857295,7000.0,13.98,debt_consolidation,Fully Paid,36,C,2013-12-01
7884,7884,9848473,15000.0,12.85,credit_card,Fully Paid,60,B,2013-12-01
7885,7885,7926150,20000.0,12.99,debt_consolidation,Fully Paid,36,B,2013-10-01
7886,7886,7659603,25000.0,17.1,credit_card,Fully Paid,60,C,2013-10-01
7887,7887,7686285,20700.0,25.57,debt_consolidation,Charged Off,60,F,2013-10-01
7888,7888,9686214,8000.0,7.62,credit_card,Fully Paid,36,A,2013-12-01
7889,7889,7676622,19075.0,9.99,debt_consolidation,Charged Off,36,B,2013-10-01
7890,7890,7457143,24000.0,10.99,debt_consolidation,Fully Paid,36,B,2013-10-01
7891,7891,7265217,12300.0,9.25,credit_card,Fully Paid,60,A,2013-09-01
7892,7892,8988996,22000.0,8.9,debt_consolidation,Fully Paid,36,A,2013-12-01
7893,7893,8514658,20000.0,14.3,debt_consolidation,Fully Paid,36,C,2013-11-01
7894,7894,9666398,14075.0,17.57,debt_consolidation,Fully Paid,60,D,2013-12-01
7895,7895,9817562,28000.0,16.24,credit_card,Fully Paid,60,C,2013-12-01
7896,7896,7377555,18000.0,10.99,debt_consolidation,Fully Paid,36,B,2013-09-01
7897,7897,9078049,23325.0,17.76,debt_consolidation,Fully Paid,36,D,2013-11-01
7898,7898,7438178,10625.0,16.2,credit_card,Fully Paid,60,C,2013-09-01
7899,7899,8614715,28000.0,11.99,credit_card,Fully Paid,36,B,2013-11-01
7900,7900,9807500,15000.0,19.97,debt_consolidation,Fully Paid,60,D,2013-12-01
7901,7901,9775494,28000.0,11.99,credit_card,Fully Paid,36,B,2013-12-01
7902,7902,8185491,11500.0,11.99,debt_consolidation,Fully Paid,36,B,2013-10-01
7903,7903,9817485,5000.0,23.4,home_improvement,Fully Paid,36,E,2013-12-01
7904,7904,8836377,25000.0,12.99,debt_consolidation,Fully Paid,36,B,2013-11-01
7905,7905,10167075,29175.0,19.22,debt_consolidation,Charged Off,36,D,2013-12-01
7906,7906,7574788,20000.0,16.2,debt_consolidation,Fully Paid,60,C,2013-10-01
7907,7907,9767705,13000.0,7.62,credit_card,Fully Paid,36,A,2013-12-01
7908,7908,8627880,20000.0,15.1,debt_consolidation,Fully Paid,60,C,2013-12-01
7909,7909,8355223,24000.0,17.1,debt_consolidation,Fully Paid,60,C,2013-10-01
7910,7910,7685664,5000.0,18.55,other,Fully Paid,36,D,2013-10-01
7911,7911,95885252,3200.0,8.24,other,Current,36,B,2017-01-01
7912,7912,9054981,13600.0,14.3,debt_consolidation,Charged Off,60,C,2013-11-01
7913,7913,8395296,8000.0,11.99,debt_consolidation,Fully Paid,36,B,2013-11-01
7914,7914,9235521,15000.0,12.99,credit_card,Fully Paid,36,B,2013-12-01
7915,7915,7034593,11625.0,15.61,credit_card,Fully Paid,60,C,2013-11-01
7916,7916,8584752,10000.0,19.52,debt_consolidation,Charged Off,36,D,2013-11-01
7917,7917,9024637,30000.0,8.9,debt_consolidation,Fully Paid,36,A,2013-11-01
7918,7918,9676695,24000.0,22.4,debt_consolidation,Fully Paid,60,E,2013-12-01
7919,7919,9057116,5000.0,9.67,credit_card,Fully Paid,36,B,2013-11-01
7920,7920,9797430,12000.0,12.85,debt_consolidation,Fully Paid,36,B,2013-12-01
7921,7921,8814901,35000.0,11.99,credit_card,Fully Paid,36,B,2013-12-01
7922,7922,7102173,12000.0,14.33,debt_consolidation,Fully Paid,60,C,2013-09-01
7923,7923,8982101,24000.0,25.83,small_business,Charged Off,60,G,2013-11-01
7924,7924,8846167,16000.0,13.67,debt_consolidation,Fully Paid,60,B,2013-11-01
7925,7925,7387715,33425.0,22.4,debt_consolidation,Fully Paid,60,E,2013-09-01
7926,7926,8474796,24975.0,13.67,credit_card,Fully Paid,36,B,2013-11-01
7927,7927,7447805,21000.0,6.97,debt_consolidation,Fully Paid,36,A,2013-09-01
7928,7928,7629749,6200.0,13.67,debt_consolidation,Fully Paid,36,B,2013-10-01
7929,7929,9705449,14400.0,19.22,medical,Fully Paid,60,D,2013-12-01
7930,7930,7505152,6250.0,10.99,credit_card,Fully Paid,36,B,2013-10-01
7931,7931,7306181,15900.0,7.62,credit_card,Fully Paid,36,A,2013-10-01
7932,7932,8645588,10000.0,14.3,credit_card,Fully Paid,36,C,2013-11-01
7933,7933,7368852,10000.0,21.0,debt_consolidation,Fully Paid,36,E,2013-09-01
7934,7934,7066777,18000.0,10.99,debt_consolidation,Fully Paid,36,B,2013-11-01
7935,7935,7648226,13200.0,9.25,debt_consolidation,Charged Off,60,A,2013-10-01
7936,7936,8835332,15000.0,19.52,debt_consolidation,Fully Paid,60,D,2013-11-01
7937,7937,8648950,2000.0,17.76,other,Charged Off,36,D,2013-11-01
7938,7938,4175479,12000.0,15.61,debt_consolidation,Fully Paid,60,C,2013-10-01
7939,7939,7256124,8000.0,15.1,credit_card,Fully Paid,36,C,2013-09-01
7940,7940,7055983,31050.0,21.0,debt_consolidation,Fully Paid,60,E,2013-10-01
7941,7941,8275491,9000.0,9.25,credit_card,Fully Paid,36,A,2013-10-01
7942,7942,9865528,17000.0,13.53,debt_consolidation,Fully Paid,36,B,2013-12-01
7943,7943,7387108,13200.0,10.99,debt_consolidation,Fully Paid,36,B,2013-09-01
7944,7944,7342721,7500.0,17.1,credit_card,Fully Paid,36,C,2013-10-01
7945,7945,8609265,18000.0,11.99,debt_consolidation,Fully Paid,36,B,2013-11-01
7946,7946,7450115,25000.0,14.3,debt_consolidation,Fully Paid,36,C,2013-10-01
7947,7947,7084480,2000.0,12.35,credit_card,Fully Paid,36,B,2013-09-01
7948,7948,8315682,4000.0,8.9,credit_card,Fully Paid,36,A,2013-11-01
7949,7949,7495630,15575.0,15.1,debt_consolidation,Fully Paid,60,C,2013-10-01
7950,7950,7264640,8000.0,11.99,debt_consolidation,Fully Paid,36,B,2013-10-01
7951,7951,7494596,6000.0,17.1,debt_consolidation,Fully Paid,36,C,2013-10-01
7952,7952,10095622,16000.0,12.85,credit_card,Fully Paid,36,B,2013-12-01
7953,7953,8275912,15000.0,7.62,debt_consolidation,Fully Paid,36,A,2013-10-01
7954,7954,8571401,10000.0,9.67,debt_consolidation,Fully Paid,60,B,2013-11-01
7955,7955,8659689,12000.0,9.67,credit_card,Fully Paid,36,B,2013-11-01
7956,7956,7905056,15000.0,7.62,debt_consolidation,Fully Paid,36,A,2013-11-01
7957,7957,5792387,10000.0,10.16,credit_card,Fully Paid,36,B,2013-06-01
7958,7958,6814910,26375.0,16.78,debt_consolidation,Fully Paid,60,C,2013-08-01
7959,7959,7073611,9450.0,18.85,debt_consolidation,Charged Off,36,D,2013-09-01
7960,7960,6704824,3000.0,25.8,other,Fully Paid,60,G,2013-08-01
7961,7961,5628200,14000.0,17.27,debt_consolidation,Fully Paid,36,C,2013-06-01
7962,7962,5415922,20000.0,13.11,debt_consolidation,Fully Paid,36,B,2013-06-01
7963,7963,6708779,10000.0,15.22,home_improvement,Fully Paid,60,C,2013-08-01
7964,7964,4864712,7500.0,18.75,home_improvement,Fully Paid,36,D,2013-05-01
7965,7965,7055019,6075.0,17.56,credit_card,Charged Off,36,D,2013-09-01
7966,7966,5174621,6400.0,11.14,debt_consolidation,Fully Paid,36,B,2013-06-01
7967,7967,5455314,6000.0,15.31,credit_card,Fully Paid,36,C,2013-06-01
7968,7968,5618277,14000.0,10.16,home_improvement,Fully Paid,36,B,2013-06-01
7969,7969,6907994,22000.0,12.35,debt_consolidation,Fully Paid,36,B,2013-09-01
7970,7970,7066315,16000.0,22.7,major_purchase,Fully Paid,60,E,2013-09-01
7971,7971,6545264,16425.0,11.55,debt_consolidation,Fully Paid,60,B,2013-08-01
7972,7972,5844593,12000.0,15.22,credit_card,Fully Paid,36,C,2013-07-01
7973,7973,6582286,10000.0,12.35,credit_card,Fully Paid,36,B,2013-08-01
7974,7974,5735153,14675.0,15.31,debt_consolidation,Charged Off,60,C,2013-06-01
7975,7975,6551613,8975.0,9.71,debt_consolidation,Fully Paid,36,B,2013-08-01
7976,7976,6715423,6075.0,15.22,debt_consolidation,Fully Paid,36,C,2013-08-01
7977,7977,6888106,5750.0,12.35,debt_consolidation,Fully Paid,36,B,2013-09-01
7978,7978,6580848,9000.0,8.9,debt_consolidation,Fully Paid,36,A,2013-08-01
7979,7979,7072047,9625.0,10.64,debt_consolidation,Fully Paid,36,B,2013-09-01
7980,7980,6572305,17000.0,11.55,debt_consolidation,Fully Paid,36,B,2013-08-01
7981,7981,6581800,35000.0,17.56,debt_consolidation,Fully Paid,36,D,2013-08-01
7982,7982,5774178,20000.0,10.64,home_improvement,Charged Off,36,B,2013-07-01
7983,7983,5416143,35000.0,22.47,home_improvement,Fully Paid,60,E,2013-06-01
7984,7984,5946412,11200.0,10.64,credit_card,Fully Paid,36,B,2013-07-01
7985,7985,5715220,18000.0,13.11,debt_consolidation,Fully Paid,36,B,2013-06-01
7986,7986,5762846,12000.0,15.31,debt_consolidation,Fully Paid,36,C,2013-06-01
7987,7987,5786068,24000.0,12.12,credit_card,Fully Paid,36,B,2013-06-01
7988,7988,6135625,21000.0,15.88,debt_consolidation,Fully Paid,60,C,2013-07-01
7989,7989,6889561,19800.0,9.71,credit_card,Fully Paid,36,B,2013-09-01
7990,7990,7065486,14000.0,8.9,house,Fully Paid,36,A,2013-09-01
7991,7991,5606603,7350.0,13.11,debt_consolidation,Fully Paid,36,B,2013-06-01
7992,7992,6320361,20000.0,12.35,debt_consolidation,Fully Paid,36,B,2013-08-01
7993,7993,4768149,3000.0,13.11,credit_card,Fully Paid,36,B,2013-05-01
7994,7994,5504722,26875.0,17.27,debt_consolidation,Fully Paid,60,C,2013-06-01
7995,7995,5064912,20000.0,17.27,home_improvement,Fully Paid,36,C,2013-06-01
7996,7996,6531608,8000.0,15.88,credit_card,Fully Paid,36,C,2013-08-01
7997,7997,5594724,10600.0,10.16,debt_consolidation,Fully Paid,36,B,2013-06-01
7998,7998,6297860,3000.0,19.52,other,Fully Paid,36,D,2013-07-01
7999,7999,6805949,14500.0,17.56,debt_consolidation,Fully Paid,60,D,2013-08-01
8000,8000,5630287,6300.0,17.27,debt_consolidation,Fully Paid,36,C,2013-06-01
8001,8001,5966181,12500.0,11.55,debt_consolidation,Fully Paid,36,B,2013-07-01
8002,8002,5625141,16450.0,15.31,debt_consolidation,Fully Paid,60,C,2013-06-01
8003,8003,6553215,20000.0,16.78,credit_card,Fully Paid,60,C,2013-08-01
8004,8004,6156348,24000.0,15.22,debt_consolidation,Fully Paid,60,C,2013-07-01
8005,8005,5635202,19000.0,9.71,credit_card,Fully Paid,36,B,2013-07-01
8006,8006,5936011,9000.0,12.35,debt_consolidation,Fully Paid,36,B,2013-08-01
8007,8007,1207886,30000.0,17.56,debt_consolidation,Fully Paid,60,D,2013-07-01
8008,8008,5364779,5875.0,18.49,debt_consolidation,Fully Paid,36,D,2013-06-01
8009,8009,7085643,28000.0,7.62,debt_consolidation,Fully Paid,36,A,2013-09-01
8010,8010,5617183,11100.0,17.77,debt_consolidation,Fully Paid,36,D,2013-06-01
8011,8011,6571857,1500.0,13.68,debt_consolidation,Fully Paid,36,C,2013-08-01
8012,8012,4974945,33000.0,10.16,home_improvement,Fully Paid,36,B,2013-05-01
8013,8013,5965159,2000.0,14.33,debt_consolidation,Fully Paid,36,C,2013-07-01
8014,8014,4547892,4325.0,15.31,debt_consolidation,Fully Paid,36,C,2013-05-01
8015,8015,5345308,16450.0,21.49,debt_consolidation,Charged Off,60,E,2013-05-01
8016,8016,6568156,30000.0,20.8,moving,Fully Paid,60,E,2013-08-01
8017,8017,6975023,3775.0,16.78,debt_consolidation,Fully Paid,36,C,2013-09-01
8018,8018,7062423,21250.0,11.55,debt_consolidation,Fully Paid,36,B,2013-09-01
8019,8019,6285786,5375.0,14.33,credit_card,Fully Paid,36,C,2013-07-01
8020,8020,5779740,30800.0,21.0,debt_consolidation,Fully Paid,36,E,2013-06-01
8021,8021,5686615,30000.0,21.49,debt_consolidation,Fully Paid,60,E,2013-06-01
8022,8022,6299638,12000.0,9.71,debt_consolidation,Fully Paid,36,B,2013-07-01
