CustomerID,Name,AnnualIncome,EmploymentLength,CreditScore,HomeOwnership,State,VerificationStatus
7693,Customer_96984012,34000.0,,677,RENT,MO,Not Verified
7694,Customer_96636758,65000.0,10.0,677,RENT,MI,Source Verified
7695,Customer_96772532,10764.0,,677,OWN,AL,Verified
7696,Customer_97396029,31600.0,,727,RENT,TX,Not Verified
7697,Customer_96800588,98000.0,4.0,662,RENT,TX,Not Verified
7698,Customer_97286192,57000.0,2.0,722,RENT,NY,Source Verified
7699,Customer_98835365,55000.0,10.0,672,MORTGAGE,TX,Source Verified
7700,Customer_97375238,84000.0,10.0,727,MORTGAGE,CA,Not Verified
7701,Customer_96104393,72000.0,10.0,772,MORTGAGE,MA,Not Verified
7702,Customer_97486367,150000.0,3.0,667,MORTGAGE,NY,Not Verified
7703,Customer_96822380,96000.0,0.0,727,MORTGAGE,VA,Verified
7704,Customer_96511466,45873.0,9.0,662,MORTGAGE,FL,Source Verified
7705,Customer_96873244,60000.0,10.0,667,RENT,NY,Source Verified
7706,Customer_96525289,49000.0,0.0,677,RENT,MO,Source Verified
7707,Customer_96379994,120000.0,10.0,682,RENT,VA,Not Verified
7708,Customer_97861179,80000.0,8.0,692,MORTGAGE,VA,Not Verified
7709,Customer_96381398,44000.0,3.0,662,OWN,MN,Verified
7710,Customer_96562708,89000.0,10.0,687,OWN,NY,Not Verified
7711,Customer_96935920,80000.0,0.0,777,MORTGAGE,TX,Source Verified
7712,Customer_96494410,120000.0,1.0,682,MORTGAGE,NV,Source Verified
7713,Customer_97142584,37000.0,2.0,667,RENT,MD,Source Verified
7714,Customer_96538786,75000.0,8.0,782,OWN,PA,Not Verified
7715,Customer_97232237,105000.0,1.0,677,OWN,PA,Source Verified
7716,Customer_96939098,120000.0,3.0,717,RENT,OH,Source Verified
7717,Customer_96405292,90000.0,10.0,702,MORTGAGE,MA,Source Verified
7718,Customer_96231551,60000.0,,692,MORTGAGE,VA,Source Verified
7719,Customer_96745653,74000.0,10.0,722,MORTGAGE,NY,Not Verified
7720,Customer_96618879,94552.0,2.0,742,MORTGAGE,OH,Source Verified
7721,Customer_97840447,105000.0,10.0,727,MORTGAGE,OR,Not Verified
7722,Customer_96527130,46500.0,2.0,672,OWN,GA,Source Verified
7723,Customer_96541790,65000.0,10.0,667,MORTGAGE,TX,Not Verified
7724,Customer_96783176,90000.0,10.0,667,RENT,TX,Verified
7725,Customer_96493986,50000.0,3.0,672,RENT,NV,Verified
7726,Customer_96210256,36000.0,9.0,687,OWN,GA,Verified
7727,Customer_96966369,124000.0,10.0,672,RENT,FL,Source Verified
7728,Customer_95927202,70000.0,0.0,772,OWN,NY,Verified
7729,Customer_96003678,107296.0,0.0,682,MORTGAGE,VA,Source Verified
7730,Customer_96274929,50000.0,6.0,707,MORTGAGE,OH,Not Verified
7731,Customer_96994305,75000.0,7.0,662,RENT,IL,Verified
7732,Customer_96272867,70000.0,4.0,707,MORTGAGE,OH,Source Verified
7733,Customer_96788819,39000.0,4.0,677,RENT,CO,Source Verified
7734,Customer_96784118,155000.0,1.0,692,RENT,CA,Source Verified
7735,Customer_96761550,53000.0,5.0,677,RENT,NJ,Source Verified
7736,Customer_8136284,120000.0,8.0,672,RENT,CA,Source Verified
7737,Customer_7696466,57333.0,1.0,677,RENT,NC,Not Verified
7738,Customer_95296495,100000.0,10.0,737,MORTGAGE,GA,Verified
7739,Customer_9238595,36000.0,3.0,682,RENT,CA,Not Verified
7740,Customer_7705658,65000.0,10.0,702,MORTGAGE,KY,Verified
7741,Customer_7614912,51000.0,6.0,692,MORTGAGE,NY,Verified
7742,Customer_9524621,80000.0,10.0,662,MORTGAGE,CA,Source Verified
7743,Customer_7224679,25000.0,10.0,732,RENT,CA,Not Verified
7744,Customer_10155497,85000.0,10.0,697,RENT,NY,Source Verified
7745,Customer_7656255,50000.0,5.0,682,RENT,FL,Source Verified
7746,Customer_7564594,127000.0,2.0,687,MORTGAGE,NY,Verified
7747,Customer_7677356,43000.0,8.0,702,MORTGAGE,AZ,Verified
7748,Customer_9787451,95000.0,9.0,662,MORTGAGE,MD,Source Verified
7749,Customer_10069345,45000.0,2.0,662,MORTGAGE,MI,Source Verified
7750,Customer_8998874,50000.0,10.0,682,RENT,VA,Source Verified
7751,Customer_8044649,70000.0,6.0,692,MORTGAGE,NC,Not Verified
7752,Customer_9046834,75000.0,10.0,707,MORTGAGE,NC,Verified
7753,Customer_8096251,38000.0,8.0,712,RENT,FL,Verified
7754,Customer_9198327,63000.0,4.0,742,RENT,NY,Not Verified
7755,Customer_9294616,105900.0,5.0,697,OWN,NC,Source Verified
7756,Customer_9797387,35310.0,4.0,672,RENT,CA,Source Verified
7757,Customer_9046886,60000.0,3.0,717,RENT,PA,Verified
7758,Customer_95705729,59900.0,0.0,677,RENT,CO,Not Verified
7759,Customer_9057692,65000.0,10.0,677,MORTGAGE,NC,Source Verified
7760,Customer_9236889,40000.0,6.0,717,RENT,OH,Not Verified
7761,Customer_8560194,96000.0,8.0,702,MORTGAGE,CT,Verified
7762,Customer_7625923,95000.0,5.0,712,OWN,NY,Source Verified
7763,Customer_8406672,110000.0,6.0,727,MORTGAGE,IN,Source Verified
7764,Customer_7440717,80000.0,6.0,712,RENT,CA,Verified
7765,Customer_8137186,81000.0,1.0,672,MORTGAGE,NY,Source Verified
7766,Customer_7706588,46000.0,2.0,707,RENT,NC,Source Verified
7767,Customer_8639335,82000.0,10.0,697,MORTGAGE,CT,Source Verified
7768,Customer_9778205,75000.0,6.0,707,OWN,CA,Not Verified
7769,Customer_10085905,50000.0,3.0,737,MORTGAGE,KY,Source Verified
7770,Customer_7687744,56000.0,10.0,667,MORTGAGE,CA,Source Verified
7771,Customer_8925704,120000.0,10.0,667,MORTGAGE,CA,Not Verified
7772,Customer_7084318,65000.0,10.0,707,MORTGAGE,MN,Verified
7773,Customer_7449586,70000.0,10.0,707,OWN,TX,Verified
7774,Customer_7375396,70000.0,7.0,717,OWN,FL,Verified
7775,Customer_9435032,75000.0,9.0,662,OWN,NC,Source Verified
7776,Customer_7346311,49360.0,4.0,662,RENT,NY,Source Verified
7777,Customer_8648490,55000.0,4.0,742,RENT,HI,Verified
7778,Customer_9645632,42550.0,,682,MORTGAGE,WA,Verified
7779,Customer_7728086,67000.0,1.0,682,OWN,CO,Source Verified
7780,Customer_8366557,120000.0,10.0,692,RENT,NV,Verified
7781,Customer_7628013,110000.0,9.0,677,RENT,CA,Verified
7782,Customer_9194651,225000.0,2.0,687,MORTGAGE,FL,Verified
7783,Customer_8665280,45000.0,4.0,692,RENT,SC,Source Verified
7784,Customer_8608000,24000.0,10.0,672,RENT,NY,Not Verified
7785,Customer_8816356,40800.0,,672,RENT,PA,Verified
7786,Customer_8564693,126500.0,4.0,722,MORTGAGE,NV,Verified
7787,Customer_7639309,44000.0,1.0,677,RENT,MD,Not Verified
7788,Customer_10115454,80000.0,7.0,672,MORTGAGE,MA,Verified
7789,Customer_7669835,55000.0,,692,MORTGAGE,TX,Verified
7790,Customer_9055381,47000.0,7.0,762,RENT,IL,Not Verified
7791,Customer_7214616,90000.0,10.0,767,MORTGAGE,LA,Verified
7792,Customer_8504862,51500.0,2.0,682,RENT,AL,Source Verified
7793,Customer_7446826,61684.0,10.0,662,MORTGAGE,NY,Not Verified
7794,Customer_5800177,34000.0,2.0,732,RENT,NJ,Not Verified
7795,Customer_8970640,48000.0,1.0,687,RENT,CA,Not Verified
7796,Customer_9877739,70500.0,2.0,747,RENT,DC,Verified
7797,Customer_96193900,52000.0,0.0,682,RENT,TX,Source Verified
7798,Customer_8766135,48500.0,10.0,662,OWN,TX,Not Verified
7799,Customer_8095773,84000.0,3.0,682,MORTGAGE,FL,Source Verified
7800,Customer_7680281,90000.0,10.0,667,MORTGAGE,IN,Verified
7801,Customer_8995363,27000.0,,717,MORTGAGE,OK,Verified
7802,Customer_9058031,93300.0,5.0,727,MORTGAGE,PA,Verified
7803,Customer_8405106,150000.0,8.0,712,OWN,WA,Verified
7804,Customer_7624822,47000.0,10.0,687,MORTGAGE,KY,Not Verified
7805,Customer_7434962,66000.0,6.0,687,MORTGAGE,CA,Source Verified
7806,Customer_9219800,60000.0,6.0,692,RENT,NJ,Not Verified
7807,Customer_9008378,60000.0,2.0,677,RENT,NY,Source Verified
7808,Customer_7295853,40750.0,,702,OWN,CA,Verified
7809,Customer_8266585,210000.0,10.0,677,MORTGAGE,MA,Verified
7810,Customer_6719366,100000.0,1.0,697,RENT,WA,Verified
7811,Customer_7355100,29000.0,,707,RENT,NJ,Verified
7812,Customer_8195312,50000.0,10.0,747,MORTGAGE,AL,Source Verified
7813,Customer_10097741,48000.0,,672,OWN,NC,Verified
7814,Customer_9000626,70000.0,10.0,687,MORTGAGE,KY,Source Verified
7815,Customer_9835010,62000.0,3.0,702,RENT,NC,Source Verified
7816,Customer_7725836,35000.0,10.0,692,RENT,MI,Not Verified
7817,Customer_9216725,75000.0,2.0,712,RENT,DC,Not Verified
7818,Customer_8375146,55000.0,,732,OWN,NY,Verified
7819,Customer_7650084,60000.0,10.0,702,MORTGAGE,MI,Source Verified
7820,Customer_7935071,26000.0,,692,MORTGAGE,TN,Verified
7821,Customer_7101602,73000.0,10.0,682,RENT,NJ,Verified
7822,Customer_7605220,50000.0,3.0,702,RENT,PA,Not Verified
7823,Customer_7266774,80000.0,9.0,702,OWN,CA,Source Verified
7824,Customer_8605810,68000.0,0.0,717,RENT,NY,Not Verified
7825,Customer_9867911,95500.0,2.0,797,RENT,DC,Not Verified
7826,Customer_9867456,120000.0,0.0,687,RENT,WY,Source Verified
7827,Customer_7297066,67000.0,1.0,687,OWN,NM,Not Verified
7828,Customer_10088720,115000.0,10.0,692,RENT,NY,Source Verified
7829,Customer_8599249,67000.0,10.0,692,MORTGAGE,VA,Not Verified
7830,Customer_9045310,45000.0,7.0,682,RENT,FL,Not Verified
7831,Customer_10155884,100000.0,10.0,662,MORTGAGE,TX,Source Verified
7832,Customer_7708181,38000.0,10.0,682,MORTGAGE,GA,Verified
7833,Customer_8637650,115000.0,0.0,682,MORTGAGE,NY,Verified
7834,Customer_9037378,75000.0,10.0,707,MORTGAGE,NJ,Verified
7835,Customer_7679977,120000.0,8.0,677,MORTGAGE,TX,Not Verified
7836,Customer_9534917,66000.0,0.0,712,MORTGAGE,MI,Source Verified
7837,Customer_8636439,42000.0,7.0,672,RENT,MA,Verified
7838,Customer_8575991,46238.0,4.0,677,MORTGAGE,PA,Verified
7839,Customer_7680350,53000.0,1.0,662,MORTGAGE,CA,Not Verified
7840,Customer_7726006,50000.0,7.0,677,MORTGAGE,MI,Not Verified
7841,Customer_8045019,45000.0,10.0,677,MORTGAGE,WI,Source Verified
7842,Customer_7638220,35000.0,2.0,717,MORTGAGE,OH,Verified
7843,Customer_8356624,50000.0,10.0,667,MORTGAGE,CA,Source Verified
7844,Customer_8569206,60000.0,0.0,667,RENT,PA,Not Verified
7845,Customer_9036415,41995.2,10.0,732,MORTGAGE,TX,Verified
7846,Customer_8628043,85000.0,10.0,677,RENT,RI,Source Verified
7847,Customer_8117576,52000.0,10.0,672,MORTGAGE,LA,Source Verified
7848,Customer_8064876,61048.0,2.0,682,MORTGAGE,MD,Verified
7849,Customer_7710017,78000.0,10.0,692,MORTGAGE,PA,Verified
7850,Customer_7346239,70000.0,10.0,682,RENT,CA,Not Verified
7851,Customer_7054324,47000.0,5.0,717,RENT,MD,Verified
7852,Customer_9645217,53000.0,,677,MORTGAGE,CO,Verified
7853,Customer_7334666,38000.0,10.0,667,RENT,CA,Not Verified
7854,Customer_8535775,35000.0,10.0,742,MORTGAGE,MI,Verified
7855,Customer_7381444,50000.0,2.0,672,OWN,SC,Source Verified
7856,Customer_8315031,38000.0,0.0,662,RENT,TX,Verified
7857,Customer_9876271,51000.0,7.0,662,OWN,AZ,Verified
7858,Customer_8116085,90000.0,6.0,702,MORTGAGE,CA,Verified
7859,Customer_8205090,65000.0,10.0,747,OWN,OH,Source Verified
7860,Customer_8970742,78800.0,2.0,662,RENT,VA,Source Verified
7861,Customer_8636052,57200.0,0.0,662,RENT,VA,Verified
7862,Customer_9095068,40000.0,2.0,717,MORTGAGE,WA,Verified
7863,Customer_7365735,25000.0,9.0,672,RENT,WA,Verified
7864,Customer_7884685,88000.0,7.0,692,RENT,WI,Not Verified
7865,Customer_9594667,45000.0,8.0,782,OWN,IL,Not Verified
7866,Customer_8998391,38000.0,10.0,702,MORTGAGE,CA,Verified
7867,Customer_9836760,73000.0,10.0,687,RENT,NC,Verified
7868,Customer_9077389,60000.0,10.0,677,RENT,LA,Source Verified
7869,Customer_7370787,50000.0,0.0,687,OWN,PA,Not Verified
7870,Customer_8334775,45000.0,8.0,672,OWN,HI,Verified
7871,Customer_10086546,75000.0,10.0,672,MORTGAGE,GA,Source Verified
7872,Customer_7708442,32266.0,10.0,667,MORTGAGE,MO,Verified
7873,Customer_8585006,87000.0,8.0,697,MORTGAGE,NY,Source Verified
7874,Customer_7174835,44615.0,,667,MORTGAGE,MI,Verified
7875,Customer_7635931,74000.0,10.0,667,RENT,MI,Not Verified
7876,Customer_7345337,41600.0,0.0,682,RENT,OR,Not Verified
7877,Customer_9837192,65000.0,0.0,687,MORTGAGE,GA,Source Verified
7878,Customer_9818035,80000.0,7.0,737,MORTGAGE,OK,Verified
7879,Customer_10155739,60000.0,0.0,712,MORTGAGE,VA,Verified
7880,Customer_9188135,52000.0,5.0,677,RENT,MO,Verified
7881,Customer_8886482,44000.0,10.0,687,RENT,CA,Source Verified
7882,Customer_7648165,120000.0,10.0,752,MORTGAGE,DE,Verified
7883,Customer_9857295,154000.0,4.0,682,MORTGAGE,VA,Not Verified
7884,Customer_9848473,42000.0,5.0,717,MORTGAGE,HI,Verified
7885,Customer_7926150,115000.0,10.0,727,OWN,VA,Verified
7886,Customer_7659603,120000.0,10.0,702,MORTGAGE,NY,Source Verified
7887,Customer_7686285,46950.0,3.0,692,RENT,NY,Verified
7888,Customer_9686214,55000.0,3.0,692,RENT,CA,Source Verified
7889,Customer_7676622,50000.0,10.0,717,RENT,CT,Verified
7890,Customer_7457143,78000.0,6.0,722,MORTGAGE,FL,Verified
7891,Customer_7265217,55470.0,,727,MORTGAGE,CO,Verified
7892,Customer_8988996,58000.0,10.0,737,MORTGAGE,MN,Source Verified
7893,Customer_8514658,55000.0,1.0,682,RENT,CA,Verified
7894,Customer_9666398,94500.0,2.0,667,MORTGAGE,MI,Verified
7895,Customer_9817562,130000.0,4.0,707,MORTGAGE,CO,Source Verified
7896,Customer_7377555,80000.0,10.0,707,MORTGAGE,PA,Not Verified
7897,Customer_9078049,52000.0,10.0,687,MORTGAGE,CT,Verified
7898,Customer_7438178,31000.0,10.0,682,MORTGAGE,TX,Source Verified
7899,Customer_8614715,115000.0,6.0,702,MORTGAGE,AR,Source Verified
7900,Customer_9807500,36000.0,,712,MORTGAGE,OH,Verified
7901,Customer_9775494,120000.0,10.0,727,MORTGAGE,CT,Verified
7902,Customer_8185491,84000.0,2.0,672,MORTGAGE,WA,Not Verified
7903,Customer_9817485,55300.0,10.0,677,MORTGAGE,NC,Source Verified
7904,Customer_8836377,120000.0,10.0,687,RENT,NY,Verified
7905,Customer_10167075,70000.0,1.0,682,MORTGAGE,PA,Verified
7906,Customer_7574788,80000.0,3.0,732,OWN,FL,Verified
7907,Customer_9767705,77000.0,10.0,707,MORTGAGE,AZ,Not Verified
7908,Customer_8627880,48000.0,10.0,727,RENT,NY,Source Verified
7909,Customer_8355223,150000.0,1.0,677,MORTGAGE,CT,Verified
7910,Customer_7685664,35000.0,10.0,677,OWN,FL,Not Verified
7911,Customer_95885252,130000.0,0.0,677,OWN,CA,Source Verified
7912,Customer_9054981,130000.0,7.0,707,MORTGAGE,FL,Source Verified
7913,Customer_8395296,37000.0,10.0,692,MORTGAGE,OH,Verified
7914,Customer_9235521,55000.0,,682,MORTGAGE,AR,Verified
7915,Customer_7034593,112000.0,10.0,667,MORTGAGE,NJ,Verified
7916,Customer_8584752,45000.0,10.0,662,RENT,NY,Not Verified
7917,Customer_9024637,100000.0,10.0,742,MORTGAGE,TX,Source Verified
7918,Customer_9676695,169000.0,10.0,692,MORTGAGE,TX,Verified
7919,Customer_9057116,40000.0,5.0,692,RENT,MO,Not Verified
7920,Customer_9797430,44000.0,8.0,707,RENT,NY,Not Verified
7921,Customer_8814901,89000.0,9.0,707,MORTGAGE,NY,Verified
7922,Customer_7102173,94000.0,6.0,697,RENT,IL,Verified
7923,Customer_8982101,80000.0,5.0,672,OWN,NH,Verified
7924,Customer_8846167,107000.0,10.0,702,MORTGAGE,PA,Source Verified
7925,Customer_7387715,75000.0,10.0,712,MORTGAGE,NJ,Verified
7926,Customer_8474796,92200.0,7.0,687,MORTGAGE,CA,Verified
7927,Customer_7447805,160000.0,10.0,752,MORTGAGE,LA,Verified
7928,Customer_7629749,50000.0,6.0,672,MORTGAGE,TN,Source Verified
7929,Customer_9705449,138000.0,2.0,667,RENT,CA,Source Verified
7930,Customer_7505152,21912.0,,712,MORTGAGE,OH,Verified
7931,Customer_7306181,65000.0,10.0,727,MORTGAGE,OR,Not Verified
7932,Customer_8645588,42000.0,0.0,667,RENT,NC,Source Verified
7933,Customer_7368852,150000.0,10.0,662,MORTGAGE,IL,Verified
7934,Customer_7066777,102500.0,2.0,742,MORTGAGE,NY,Not Verified
7935,Customer_7648226,49000.0,10.0,772,RENT,DE,Source Verified
7936,Customer_8835332,50000.0,4.0,672,RENT,NY,Source Verified
7937,Customer_8648950,51972.0,10.0,682,MORTGAGE,CA,Verified
7938,Customer_4175479,50000.0,3.0,672,MORTGAGE,DC,Source Verified
7939,Customer_7256124,78000.0,5.0,672,RENT,CA,Not Verified
7940,Customer_7055983,69500.0,10.0,687,MORTGAGE,IN,Verified
7941,Customer_8275491,53000.0,10.0,742,OWN,MA,Not Verified
7942,Customer_9865528,56920.0,3.0,702,MORTGAGE,PA,Not Verified
7943,Customer_7387108,65000.0,7.0,687,MORTGAGE,CA,Verified
7944,Customer_7342721,60000.0,8.0,697,MORTGAGE,PA,Verified
7945,Customer_8609265,81000.0,7.0,682,RENT,MD,Source Verified
7946,Customer_7450115,70000.0,4.0,742,MORTGAGE,TX,Source Verified
7947,Customer_7084480,31990.0,3.0,792,RENT,IL,Not Verified
7948,Customer_8315682,25000.0,10.0,707,RENT,OH,Not Verified
7949,Customer_7495630,58500.0,1.0,677,MORTGAGE,VA,Source Verified
7950,Customer_7264640,34640.0,1.0,682,OWN,FL,Source Verified
7951,Customer_7494596,37000.0,2.0,677,RENT,NC,Source Verified
7952,Customer_10095622,42000.0,10.0,687,OWN,VA,Not Verified
7953,Customer_8275912,50000.0,10.0,742,RENT,NY,Verified
7954,Customer_8571401,71000.0,10.0,817,MORTGAGE,CA,Source Verified
7955,Customer_8659689,187500.0,4.0,667,RENT,IL,Not Verified
7956,Customer_7905056,62000.0,10.0,722,MORTGAGE,IN,Verified
7957,Customer_5792387,93000.0,8.0,702,MORTGAGE,IL,Not Verified
7958,Customer_6814910,60000.0,7.0,722,MORTGAGE,UT,Verified
7959,Customer_7073611,32500.0,3.0,667,RENT,TN,Verified
7960,Customer_6704824,80414.0,10.0,677,MORTGAGE,IL,Verified
7961,Customer_5628200,45000.0,5.0,667,MORTGAGE,MI,Not Verified
7962,Customer_5415922,114000.0,10.0,702,MORTGAGE,NY,Verified
7963,Customer_6708779,85000.0,6.0,667,MORTGAGE,MD,Verified
7964,Customer_4864712,70000.0,1.0,672,MORTGAGE,OH,Verified
7965,Customer_7055019,20373.0,5.0,662,OWN,TX,Verified
7966,Customer_5174621,26000.0,8.0,697,RENT,CA,Verified
7967,Customer_5455314,60000.0,7.0,682,MORTGAGE,CA,Verified
7968,Customer_5618277,104000.0,0.0,712,MORTGAGE,WI,Verified
7969,Customer_6907994,75000.0,3.0,687,RENT,NC,Source Verified
7970,Customer_7066315,43940.0,10.0,672,MORTGAGE,PA,Verified
7971,Customer_6545264,37000.0,10.0,717,MORTGAGE,TX,Verified
7972,Customer_5844593,58000.0,0.0,682,RENT,LA,Not Verified
7973,Customer_6582286,75000.0,10.0,682,MORTGAGE,KY,Not Verified
7974,Customer_5735153,60900.0,9.0,722,MORTGAGE,RI,Verified
7975,Customer_6551613,150000.0,4.0,702,MORTGAGE,NY,Not Verified
7976,Customer_6715423,30000.0,9.0,662,RENT,CA,Verified
7977,Customer_6888106,29252.0,7.0,662,MORTGAGE,OK,Verified
7978,Customer_6580848,41600.0,7.0,762,RENT,NJ,Not Verified
7979,Customer_7072047,27500.0,9.0,707,OWN,MO,Not Verified
7980,Customer_6572305,78780.0,10.0,697,RENT,TX,Not Verified
7981,Customer_6581800,80000.0,5.0,682,RENT,CA,Verified
7982,Customer_5774178,70000.0,6.0,702,MORTGAGE,IL,Verified
7983,Customer_5416143,185000.0,3.0,672,MORTGAGE,NY,Source Verified
7984,Customer_5946412,42000.0,6.0,697,MORTGAGE,CA,Not Verified
7985,Customer_5715220,60000.0,0.0,712,RENT,GA,Not Verified
7986,Customer_5762846,125000.0,5.0,667,RENT,NY,Not Verified
7987,Customer_5786068,70000.0,10.0,662,MORTGAGE,GA,Verified
7988,Customer_6135625,145000.0,8.0,717,MORTGAGE,OR,Source Verified
7989,Customer_6889561,62302.32,2.0,702,MORTGAGE,CA,Verified
7990,Customer_7065486,36000.0,7.0,762,MORTGAGE,CO,Verified
7991,Customer_5606603,54800.0,10.0,677,MORTGAGE,MO,Not Verified
7992,Customer_6320361,130000.0,10.0,672,MORTGAGE,TX,Verified
7993,Customer_4768149,28000.0,2.0,717,MORTGAGE,AR,Verified
7994,Customer_5504722,95573.0,4.0,702,RENT,NJ,Source Verified
7995,Customer_5064912,90000.0,8.0,712,MORTGAGE,MI,Verified
7996,Customer_6531608,24480.0,0.0,672,RENT,CA,Verified
7997,Customer_5594724,65000.0,3.0,707,RENT,CA,Not Verified
7998,Customer_6297860,115000.0,10.0,707,RENT,TX,Verified
7999,Customer_6805949,40289.0,10.0,687,MORTGAGE,TX,Verified
8000,Customer_5630287,32000.0,1.0,662,RENT,VA,Verified
8001,Customer_5966181,69242.6,10.0,712,RENT,NJ,Not Verified
8002,Customer_5625141,37500.0,2.0,697,MORTGAGE,AL,Verified
8003,Customer_6553215,64000.0,10.0,677,MORTGAGE,CA,Verified
8004,Customer_6156348,85000.0,1.0,702,MORTGAGE,WI,Source Verified
8005,Customer_5635202,47000.0,10.0,672,RENT,MT,Not Verified
8006,Customer_5936011,26000.0,5.0,702,MORTGAGE,WI,Verified
8007,Customer_1207886,135000.0,3.0,732,MORTGAGE,MO,Verified
8008,Customer_5364779,48000.0,10.0,667,RENT,NH,Not Verified
8009,Customer_7085643,98000.0,10.0,752,MORTGAGE,PA,Verified
8010,Customer_5617183,59000.0,3.0,677,RENT,NY,Verified
8011,Customer_6571857,25320.0,,717,OWN,CA,Source Verified
8012,Customer_4974945,87213.0,,717,MORTGAGE,NY,Verified
8013,Customer_5965159,75200.0,10.0,722,MORTGAGE,UT,Not Verified
8014,Customer_4547892,34000.0,10.0,702,MORTGAGE,TX,Verified
8015,Customer_5345308,66000.0,5.0,677,MORTGAGE,NC,Verified
8016,Customer_6568156,75500.0,1.0,717,MORTGAGE,MI,Verified
8017,Customer_6975023,30000.0,5.0,702,MORTGAGE,PA,Verified
8018,Customer_7062423,48120.0,8.0,707,MORTGAGE,AZ,Verified
8019,Customer_6285786,28000.0,7.0,677,RENT,IL,Not Verified
8020,Customer_5779740,115000.0,5.0,692,MORTGAGE,CA,Verified
8021,Customer_5686615,90000.0,9.0,687,MORTGAGE,CA,Verified
8022,Customer_6299638,120000.0,10.0,672,MORTGAGE,MA,Not Verified
8023,Customer_6571663,81000.0,6.0,697,RENT,NY,Verified
8024,Customer_6297224,150000.0,6.0,712,MORTGAGE,FL,Verified
8025,Customer_5405919,70400.0,10.0,677,MORTGAGE,RI,Not Verified
8026,Customer_5135645,77000.0,5.0,672,OWN,NJ,Verified
8027,Customer_6635867,25000.0,,707,RENT,IL,Source Verified
8028,Customer_6575562,45650.0,10.0,722,MORTGAGE,UT,Source Verified
8029,Customer_5037746,60000.0,0.0,702,RENT,FL,Not Verified
8030,Customer_6205025,90564.0,7.0,697,MORTGAGE,WI,Verified
8031,Customer_5364846,150000.0,9.0,722,RENT,MD,Source Verified
8032,Customer_5042433,41000.0,4.0,707,RENT,VA,Source Verified
8033,Customer_5834947,65000.0,4.0,707,RENT,MD,Not Verified
8034,Customer_7087023,42000.0,0.0,667,MORTGAGE,FL,Source Verified
8035,Customer_6537327,65000.0,,712,MORTGAGE,NY,Source Verified
8036,Customer_6785756,75000.0,6.0,682,MORTGAGE,TX,Verified
8037,Customer_6542418,120000.0,10.0,667,RENT,NY,Verified
8038,Customer_6415399,89000.0,10.0,712,MORTGAGE,WV,Verified
8039,Customer_5845112,25000.0,3.0,712,RENT,WA,Not Verified
8040,Customer_5935712,40000.0,0.0,692,MORTGAGE,WI,Not Verified
8041,Customer_5794611,87000.0,10.0,737,MORTGAGE,NH,Not Verified
8042,Customer_5175390,145000.0,0.0,777,MORTGAGE,CA,Verified
8043,Customer_5694926,101000.0,7.0,722,MORTGAGE,CA,Not Verified
8044,Customer_5039020,99600.0,6.0,737,RENT,NY,Verified
8045,Customer_5948382,74000.0,10.0,667,MORTGAGE,NC,Not Verified
8046,Customer_6919131,65000.0,4.0,677,MORTGAGE,FL,Verified
8047,Customer_6927983,30000.0,10.0,692,RENT,NC,Not Verified
8048,Customer_5028354,59000.0,10.0,737,MORTGAGE,TX,Verified
8049,Customer_7089893,58000.0,10.0,732,MORTGAGE,PA,Source Verified
8050,Customer_6114861,70000.0,10.0,682,MORTGAGE,AR,Verified
8051,Customer_6529145,132000.0,6.0,732,MORTGAGE,WI,Verified
8052,Customer_6878284,64000.0,10.0,737,OWN,VA,Source Verified
8053,Customer_5696275,60000.0,6.0,677,MORTGAGE,NM,Verified
8054,Customer_6188866,60000.0,6.0,662,RENT,FL,Not Verified
8055,Customer_6531379,53000.0,8.0,747,OWN,VA,Verified
8056,Customer_5957611,105000.0,0.0,662,MORTGAGE,CA,Not Verified
8057,Customer_5345738,50000.0,4.0,717,MORTGAGE,NY,Verified
8058,Customer_6177453,72000.0,0.0,722,MORTGAGE,NJ,Verified
8059,Customer_5948587,38000.0,10.0,697,RENT,NJ,Not Verified
8060,Customer_5785758,65000.0,10.0,662,RENT,OH,Verified
8061,Customer_5628548,40352.0,3.0,687,MORTGAGE,TN,Verified
8062,Customer_5767971,67354.0,,732,MORTGAGE,FL,Source Verified
8063,Customer_5636968,150000.0,5.0,677,RENT,NY,Verified
8064,Customer_6547041,52000.0,10.0,667,RENT,NY,Source Verified
8065,Customer_6094822,60000.0,10.0,692,OWN,NY,Not Verified
8066,Customer_6924709,66560.0,10.0,662,RENT,CA,Not Verified
8067,Customer_6194681,18000.0,7.0,662,RENT,TN,Not Verified
8068,Customer_5620183,73000.0,8.0,702,RENT,CA,Verified
8069,Customer_5757027,25000.0,3.0,697,OWN,FL,Not Verified
8070,Customer_5696700,120000.0,8.0,732,MORTGAGE,CA,Verified
8071,Customer_5031389,65800.0,7.0,722,MORTGAGE,SC,Not Verified
8072,Customer_4524708,40000.0,9.0,672,OWN,KY,Verified
8073,Customer_6815009,25000.0,6.0,682,RENT,VA,Not Verified
8074,Customer_5619500,109500.0,10.0,717,MORTGAGE,OK,Verified
8075,Customer_6169732,60000.0,0.0,677,RENT,AZ,Verified
8076,Customer_5355037,50000.0,4.0,682,MORTGAGE,VA,Verified
8077,Customer_5772302,90000.0,10.0,662,RENT,CA,Verified
8078,Customer_6895962,100000.0,3.0,672,RENT,CA,Source Verified
